START_ID,END_ID,volume,year
62a9d4f1763c5071cb2476c100614ba9741f036b,961301b0-6f5a-44a6-9216-54b673cded78,1,2017
da692ee969d9c33986196372c3f7cb87fa6b6f8f,961301b0-6f5a-44a6-9216-54b673cded78,2,2018
0a4b3c33e830d8cde364443a52e673c2c07dcfe8,961301b0-6f5a-44a6-9216-54b673cded78,3,2019
8851f2f404b3322170c3c660fb3cf30a2911d6ec,961301b0-6f5a-44a6-9216-54b673cded78,4,2020
2081ed6854290a479f796f2432c7951ff24232fe,961301b0-6f5a-44a6-9216-54b673cded78,5,2021
0f5c63182b5d40850c741888a89e6c055a3593af,bc30f894-9a9c-440e-8420-7bd3c5624384,1,2017
2d1e79e057a9111ea6863378ffeca526a4e41c5f,bc30f894-9a9c-440e-8420-7bd3c5624384,2,2018
29af614088e9a2b387c2dc81539cf8420483c28a,bc30f894-9a9c-440e-8420-7bd3c5624384,3,2019
80e86c8ca16da71d7ff279619d7b72c82a14f564,bc30f894-9a9c-440e-8420-7bd3c5624384,4,2020
1ec4d0e29455e47245edaa17368257df3efb6562,bc30f894-9a9c-440e-8420-7bd3c5624384,5,2021
a0672457c2687759fe88a44541cc53c81738c0da,c6840156-ee10-4d78-8832-7f8909811576,1,2017
140a6476f7b8dde9e7bbcd199d248fc629721faa,c6840156-ee10-4d78-8832-7f8909811576,2,2018
287650fad5a478581f0040ad064e6856c7c13af2,c6840156-ee10-4d78-8832-7f8909811576,3,2019
7282f5c9d84cd47c516a6a66c5a6b8f1e2cf44b6,c6840156-ee10-4d78-8832-7f8909811576,4,2020
73be8ad32db73d4f4f50c5dd96d71bdfb02ea9bb,c6840156-ee10-4d78-8832-7f8909811576,5,2021
f70b2f20be241f445a61f33c4b8e76e554760340,d60da343-ab92-4310-b3d7-2c0860287a9d,1,2017
f463018624b6f4b8dd576732b6cce36e31bac978,d60da343-ab92-4310-b3d7-2c0860287a9d,2,2018
a5a6eb69869d2a25a5915ebec8e0991ba78c4769,d60da343-ab92-4310-b3d7-2c0860287a9d,3,2019
402a9ff765bbf5a590a59e59790256c1be0ca330,d60da343-ab92-4310-b3d7-2c0860287a9d,4,2020
11f647b95a7c9a94c346cd8dc53987105cb0f7c1,d60da343-ab92-4310-b3d7-2c0860287a9d,5,2021
a717f569c788ae23a3c0d2d6a18b109590a119c8,27475f31-a1d2-401b-84ad-9b405c7609a8,1,2017
36e7356a12554d8af87094a9ca245b49b4f4a5c4,27475f31-a1d2-401b-84ad-9b405c7609a8,2,2018
3bef85eb5c6d2697f8c4a01fe247e19ed3e85e6a,27475f31-a1d2-401b-84ad-9b405c7609a8,3,2019
994b8dbfa12027ed24285a1e34c20cae8831173c,27475f31-a1d2-401b-84ad-9b405c7609a8,4,2020
3f2e5b88c4b631c931f6db805f4ae3c0b531a8e8,27475f31-a1d2-401b-84ad-9b405c7609a8,5,2021
8fe2f59ff3733f9ee50ffa295beda502f4e268e2,961301b0-6f5a-44a6-9216-54b673cded78,1,2017
9a9643601989088ace41382b3c1cc61e1b4d5633,961301b0-6f5a-44a6-9216-54b673cded78,2,2018
d6425d11904920cf6fafe895e6073e2131978e60,961301b0-6f5a-44a6-9216-54b673cded78,3,2019
6f58d8b98c652897842afdd023c535f9724b4eb2,961301b0-6f5a-44a6-9216-54b673cded78,4,2020
794c598e037ffac8b8dec326ba29a5dd9044ece6,961301b0-6f5a-44a6-9216-54b673cded78,5,2021
7d08932d11d5cf03ac2725250e83ec68f5a0f878,bc30f894-9a9c-440e-8420-7bd3c5624384,1,2017
f22e039275da9512fd59109165b99abf7c6910f9,bc30f894-9a9c-440e-8420-7bd3c5624384,2,2018
947b29eb3cde8ccb8df9342bb2384ec480ea3964,bc30f894-9a9c-440e-8420-7bd3c5624384,3,2019
398b154013db9d8025bf60f910bc156dedd9b40e,bc30f894-9a9c-440e-8420-7bd3c5624384,4,2020
804836b8ad86ef8042e3dcbd45442a52f031ee03,bc30f894-9a9c-440e-8420-7bd3c5624384,5,2021
75f3726a39b563c9890fb8ed7dd393da15ad6594,c6840156-ee10-4d78-8832-7f8909811576,1,2017
7eb0399ae7e79449178d7fdaa86059fa0c856edd,c6840156-ee10-4d78-8832-7f8909811576,2,2018
5a4674e987c2d7c130c5303cbad3f4e4531f3259,c6840156-ee10-4d78-8832-7f8909811576,3,2019
e9b90c75c5c99353a43cbf5e083334a59e50cca8,c6840156-ee10-4d78-8832-7f8909811576,4,2020
d089f5e5d0548df6066ff281f3918ed67ae742a0,c6840156-ee10-4d78-8832-7f8909811576,5,2021
08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,d60da343-ab92-4310-b3d7-2c0860287a9d,1,2017
fc90bd571818dacf9f19d4198c6e00d948632d2b,d60da343-ab92-4310-b3d7-2c0860287a9d,2,2018
948fd800ecdd3c99488dde36b41480ca1b8acce3,d60da343-ab92-4310-b3d7-2c0860287a9d,3,2019
0d63d4bcf9fb27ee0930d71cd0108fe629671b7a,d60da343-ab92-4310-b3d7-2c0860287a9d,4,2020
288b317e427c6bf4c94d455049bd1368ff2071eb,d60da343-ab92-4310-b3d7-2c0860287a9d,5,2021
a652692b51c786bfa3ceb43f3ae9f6acb796921f,27475f31-a1d2-401b-84ad-9b405c7609a8,1,2017
06ba4f1bda6f3f413e5b98e23012b845878184d6,27475f31-a1d2-401b-84ad-9b405c7609a8,2,2018
c0b1eedfa2031a69fbdf02a4abc8a741faf6a912,27475f31-a1d2-401b-84ad-9b405c7609a8,3,2019
27b9d1182e913decc7ef6a3509245fa6b6fd509d,27475f31-a1d2-401b-84ad-9b405c7609a8,4,2020
39afec82e60d44f003cbd15e85d892b6fc5016e9,27475f31-a1d2-401b-84ad-9b405c7609a8,5,2021
93d5369a0be3134c6018373d5290923f3d718815,961301b0-6f5a-44a6-9216-54b673cded78,1,2017
e67a2993f38c125539a17c16791a6c73dbcc586d,961301b0-6f5a-44a6-9216-54b673cded78,2,2018
1a6b1bac33da9cdff5fc311e9b9e4bd065bd7a9f,961301b0-6f5a-44a6-9216-54b673cded78,3,2019
81b8dd00d832cc46bc72f11298b0839483c48d52,961301b0-6f5a-44a6-9216-54b673cded78,4,2020
224a97657b897bbae36494025e4aeef5bb18d155,961301b0-6f5a-44a6-9216-54b673cded78,5,2021
b19fd39320634d3421191e0614b32f809d8b0866,bc30f894-9a9c-440e-8420-7bd3c5624384,1,2017
702cd9a7a128706b8a6ec88e7424e06c326021e5,bc30f894-9a9c-440e-8420-7bd3c5624384,2,2018
9667f8264745b626c6173b1310e2ff0298b09cfc,bc30f894-9a9c-440e-8420-7bd3c5624384,3,2019
eb960b5d56ed1368991eaa4f40cb7afee66edb1f,bc30f894-9a9c-440e-8420-7bd3c5624384,4,2020
b681cd520e9b2c4e2c96dda31d09b51edcf28e32,bc30f894-9a9c-440e-8420-7bd3c5624384,5,2021
042328a210e2a2301bf1bd81b238f8cc3bd82ba5,c6840156-ee10-4d78-8832-7f8909811576,1,2017
0c2cab97a9ea7cc7f31801d21a19aec82fc9a28c,c6840156-ee10-4d78-8832-7f8909811576,2,2018
54006d6fb211a090c98fee9d8103479b022c0db2,c6840156-ee10-4d78-8832-7f8909811576,3,2019
fe540ba862a10e06c8b75b751745e8b2d6161c73,c6840156-ee10-4d78-8832-7f8909811576,4,2020
f8928221d290a9cdd84d1de52e121373bc836caa,c6840156-ee10-4d78-8832-7f8909811576,5,2021
9de3f1ed6352262b24c63c3dad62e15a3ef5a653,d60da343-ab92-4310-b3d7-2c0860287a9d,1,2017
cdad2f8ca559f425ab7fa402535354a86b0a370a,d60da343-ab92-4310-b3d7-2c0860287a9d,2,2018
e3acbca01b107b43b04f73499fbce2eeadc5970a,d60da343-ab92-4310-b3d7-2c0860287a9d,3,2019
90485e0ce54c1ad12a2d01362a007ab107d71063,d60da343-ab92-4310-b3d7-2c0860287a9d,4,2020
daec8baf1740a09725b375729d95caebc42f61c8,d60da343-ab92-4310-b3d7-2c0860287a9d,5,2021
9992f1d6978c1e9442bf519aa213f5ca4e2159f8,27475f31-a1d2-401b-84ad-9b405c7609a8,1,2017
62f5ffb09a4c9543509c38f005b9c6eb308c6974,27475f31-a1d2-401b-84ad-9b405c7609a8,2,2018
edb89d1462e96b4bace463f1fae9307717ac787a,27475f31-a1d2-401b-84ad-9b405c7609a8,3,2019
e28bdc373de80d7ec0e64631a89e64fbdcdae230,27475f31-a1d2-401b-84ad-9b405c7609a8,4,2020
788eab78c4c6e998fc6812b7d7af7ce6505af2e4,27475f31-a1d2-401b-84ad-9b405c7609a8,5,2021
73a254f05fa694dc11a5efc5a033a8f1a4c84fd0,961301b0-6f5a-44a6-9216-54b673cded78,1,2017
6d96f946aaabc734af7fe3fc4454cf8547fcd5ed,961301b0-6f5a-44a6-9216-54b673cded78,2,2018
6e1cafd50333b3812bf002a51bcb1f720e35b7ed,961301b0-6f5a-44a6-9216-54b673cded78,3,2019
10b40befe5942e997f88ab40bac1acd931147893,961301b0-6f5a-44a6-9216-54b673cded78,4,2020
a44b5f0314a12aca034d52cf047445cdf7c884bf,961301b0-6f5a-44a6-9216-54b673cded78,5,2021
d87ceda3042f781c341ac17109d1e94a717f5f60,bc30f894-9a9c-440e-8420-7bd3c5624384,1,2017
81dbfc1bc890368979399874e47e0529ddceaece,bc30f894-9a9c-440e-8420-7bd3c5624384,2,2018
b69a938050093e592e19a3b6321b3382d4f8bc7a,bc30f894-9a9c-440e-8420-7bd3c5624384,3,2019
e4715a13f6364b1c81e64f247651c3d9e80b6808,bc30f894-9a9c-440e-8420-7bd3c5624384,4,2020
c464387a83a573c5154d551214628c760ff1a2b9,bc30f894-9a9c-440e-8420-7bd3c5624384,5,2021
76e4f5abeb4ad28d1f16c15771aa87241a3ee96d,c6840156-ee10-4d78-8832-7f8909811576,1,2017
f6c5a2a6cccae1db5f0a753946a2e89d7d22aa5d,c6840156-ee10-4d78-8832-7f8909811576,2,2018
d0da9ce3ca989bce2579b64be9aed518265a8994,c6840156-ee10-4d78-8832-7f8909811576,3,2019
7b1d8dfb9e6260685d9fbb8c41bfc0a35710fe41,c6840156-ee10-4d78-8832-7f8909811576,4,2020
74eb4d6abf1d0236be338c1bd5ee59a498b961b1,c6840156-ee10-4d78-8832-7f8909811576,5,2021
b307d55ba07058d6183991d2d2a81b340d558186,d60da343-ab92-4310-b3d7-2c0860287a9d,1,2017
841dbff787e715ffb5b4c6b5a9841e0a2da0f1a0,d60da343-ab92-4310-b3d7-2c0860287a9d,2,2018
b07c157e7d40e06a4f2d486b16d5180d8b24acb9,d60da343-ab92-4310-b3d7-2c0860287a9d,3,2019
908091b4a8757c3b2f7d9cfa2c4f616ee12c5157,d60da343-ab92-4310-b3d7-2c0860287a9d,4,2020
a9e447d4d6b91f75ac4d8e336c609cfcbcbcfc0a,d60da343-ab92-4310-b3d7-2c0860287a9d,5,2021
4246613a89c19dbd326eee6cbadf6a933de21eb9,27475f31-a1d2-401b-84ad-9b405c7609a8,1,2017
cc384cff27d8a609f89f9e915c26bf31c39749a1,27475f31-a1d2-401b-84ad-9b405c7609a8,2,2018
8035e5002b7b0898ca7fa8263d09fe4454c6e4fd,27475f31-a1d2-401b-84ad-9b405c7609a8,3,2019
21c6beb2a6df81f424e3d1283fbb9cc3157a3115,27475f31-a1d2-401b-84ad-9b405c7609a8,4,2020
2ced07a295025f46ae51efa0a61679815c0866c5,27475f31-a1d2-401b-84ad-9b405c7609a8,5,2021
ae8afd0a805b8e117b5cf933e6d0cccfc178ad63,961301b0-6f5a-44a6-9216-54b673cded78,1,2017
5b2d23a567b117ffe32dad3907a473e328127ff2,961301b0-6f5a-44a6-9216-54b673cded78,2,2018
b73694c24ec259da39e125c2c7d9496b2f222ba0,961301b0-6f5a-44a6-9216-54b673cded78,3,2019
7aaa884f017f3f71a893b1755f75d801e17339ac,961301b0-6f5a-44a6-9216-54b673cded78,4,2020
3765df816dc5a061bc261e190acc8bdd9d47bec0,961301b0-6f5a-44a6-9216-54b673cded78,5,2021
ba90ae48b30594b57a5ca7bfd37cae150458ecfa,bc30f894-9a9c-440e-8420-7bd3c5624384,1,2017
f5a04ec1d43b3d5385ad450dd28dcac11e300f64,bc30f894-9a9c-440e-8420-7bd3c5624384,2,2018
3335c340c20609b4e6de481c9eaf67ecd6c960dc,bc30f894-9a9c-440e-8420-7bd3c5624384,3,2019
12d8a9991ee7aecc65bc0991959c5b58a367b2ae,bc30f894-9a9c-440e-8420-7bd3c5624384,4,2020
1ee0abcb8f0afd74d602255d529d7c2a036a8f02,bc30f894-9a9c-440e-8420-7bd3c5624384,5,2021
8ece479b5dfed4727d2d9b9763f777bb9a94096e,c6840156-ee10-4d78-8832-7f8909811576,1,2017
